season,hr,holiday,weekday,workingday,weathersit,temp,hum,windspeed,cnt,day,daylight_hours
4,9,0,5,1,1,0.34,0.53,0.1045,382,2,10.474722222222223
4,10,0,5,1,1,0.38,0.46,0.2985,204,2,10.474722222222223
4,11,0,5,1,1,0.42,0.41,0.4179,221,2,10.474722222222223
4,12,0,5,1,1,0.42,0.41,0.3582,292,2,10.474722222222223
4,13,0,5,1,1,0.4,0.43,0.3582,294,2,10.474722222222223
4,14,0,5,1,2,0.4,0.4,0.4925,262,2,10.474722222222223
4,15,0,5,1,2,0.4,0.4,0.4179,306,2,10.474722222222223
4,16,0,5,1,1,0.38,0.4,0.3284,421,2,10.474722222222223
4,17,0,5,1,1,0.38,0.4,0.3284,638,2,10.474722222222223
4,18,0,5,1,2,0.38,0.43,0.3284,522,2,10.474722222222223
4,19,0,5,1,2,0.38,0.43,0.2985,374,2,10.474722222222223
4,20,0,5,1,2,0.36,0.46,0.4179,221,2,10.474722222222223
4,21,0,5,1,2,0.36,0.46,0.3582,156,2,10.474722222222223
4,22,0,5,1,1,0.36,0.46,0.2537,149,2,10.474722222222223
4,23,0,5,1,1,0.34,0.53,0.2985,119,2,10.474722222222223
4,0,0,6,0,1,0.34,0.53,0.1642,108,3,10.438333333333333
4,1,0,6,0,2,0.34,0.49,0.3284,89,3,10.438333333333333
4,2,0,6,0,2,0.34,0.49,0.2537,46,3,10.438333333333333
4,3,0,6,0,2,0.34,0.49,0.2537,28,3,10.438333333333333
4,4,0,6,0,2,0.32,0.49,0.2985,16,3,10.438333333333333
4,5,0,6,0,2,0.32,0.49,0.2537,9,3,10.438333333333333
4,6,0,6,0,2,0.32,0.49,0.194,21,3,10.438333333333333
4,7,0,6,0,2,0.32,0.49,0.2537,59,3,10.438333333333333
4,8,0,6,0,2,0.34,0.46,0.2985,142,3,10.438333333333333
4,9,0,6,0,2,0.34,0.49,0.2985,219,3,10.438333333333333
4,10,0,6,0,1,0.36,0.46,0.3881,328,3,10.438333333333333
4,11,0,6,0,2,0.36,0.46,0.3881,340,3,10.438333333333333
4,12,0,6,0,2,0.36,0.46,0.4627,394,3,10.438333333333333
4,13,0,6,0,2,0.36,0.46,0.3582,449,3,10.438333333333333
4,14,0,6,0,2,0.36,0.5,0.3284,455,3,10.438333333333333
4,15,0,6,0,2,0.36,0.46,0.4478,448,3,10.438333333333333
4,16,0,6,0,2,0.36,0.46,0.3284,400,3,10.438333333333333
4,17,0,6,0,2,0.36,0.46,0.2985,410,3,10.438333333333333
4,18,0,6,0,2,0.36,0.46,0.2836,297,3,10.438333333333333
4,19,0,6,0,1,0.36,0.5,0.1642,239,3,10.438333333333333
4,20,0,6,0,1,0.34,0.53,0.1343,181,3,10.438333333333333
4,21,0,6,0,1,0.34,0.53,0.1045,166,3,10.438333333333333
4,22,0,6,0,1,0.32,0.57,0.1045,146,3,10.438333333333333
4,23,0,6,0,1,0.32,0.57,0.1045,148,3,10.438333333333333
4,0,0,0,0,1,0.3,0.61,0.1045,102,4,10.4025
4,1,0,0,0,1,0.26,0.81,0.0896,165,4,10.4025
4,2,0,0,0,1,0.3,0.65,0.0,37,4,10.4025
4,3,0,0,0,1,0.28,0.61,0.1045,11,4,10.4025
4,4,0,0,0,1,0.26,0.65,0.1343,9,4,10.4025
4,5,0,0,0,1,0.26,0.65,0.1045,5,4,10.4025
4,6,0,0,0,1,0.28,0.61,0.1343,16,4,10.4025
4,7,0,0,0,1,0.26,0.65,0.1045,50,4,10.4025
4,8,0,0,0,1,0.3,0.56,0.1343,149,4,10.4025
4,9,0,0,0,1,0.32,0.53,0.0,217,4,10.4025
4,10,0,0,0,1,0.34,0.49,0.194,360,4,10.4025
4,11,0,0,0,1,0.38,0.46,0.2239,445,4,10.4025
4,12,0,0,0,1,0.38,0.46,0.2239,504,4,10.4025
4,13,0,0,0,1,0.4,0.43,0.2239,493,4,10.4025
4,14,0,0,0,1,0.4,0.4,0.194,509,4,10.4025
4,15,0,0,0,1,0.4,0.4,0.2239,449,4,10.4025
4,16,0,0,0,1,0.4,0.4,0.3284,435,4,10.4025
4,17,0,0,0,1,0.36,0.43,0.194,327,4,10.4025
4,18,0,0,0,1,0.36,0.43,0.2239,237,4,10.4025
4,19,0,0,0,1,0.36,0.43,0.2537,227,4,10.4025
4,20,0,0,0,1,0.32,0.53,0.3582,141,4,10.4025
4,21,0,0,0,1,0.3,0.52,0.2985,87,4,10.4025
4,22,0,0,0,1,0.3,0.52,0.2836,79,4,10.4025
4,23,0,0,0,2,0.3,0.56,0.1642,53,4,10.4025
4,0,0,1,1,2,0.3,0.56,0.194,23,5,10.366944444444444
4,1,0,1,1,2,0.3,0.56,0.1642,8,5,10.366944444444444
4,2,0,1,1,2,0.3,0.56,0.1642,6,5,10.366944444444444
4,3,0,1,1,2,0.3,0.56,0.2239,4,5,10.366944444444444
4,4,0,1,1,2,0.3,0.52,0.2537,16,5,10.366944444444444
4,5,0,1,1,2,0.3,0.52,0.3284,39,5,10.366944444444444
4,6,0,1,1,2,0.3,0.49,0.2836,139,5,10.366944444444444
4,7,0,1,1,2,0.3,0.49,0.2537,461,5,10.366944444444444
4,8,0,1,1,2,0.3,0.49,0.2239,648,5,10.366944444444444
4,9,0,1,1,2,0.3,0.52,0.2836,257,5,10.366944444444444
4,10,0,1,1,1,0.32,0.49,0.2836,142,5,10.366944444444444
4,11,0,1,1,1,0.34,0.46,0.2239,150,5,10.366944444444444
4,12,0,1,1,1,0.36,0.43,0.3284,244,5,10.366944444444444
4,13,0,1,1,1,0.36,0.4,0.2537,222,5,10.366944444444444
4,14,0,1,1,1,0.38,0.4,0.1642,196,5,10.366944444444444
4,15,0,1,1,1,0.38,0.4,0.2836,231,5,10.366944444444444
4,16,0,1,1,1,0.36,0.43,0.2836,360,5,10.366944444444444
4,17,0,1,1,1,0.34,0.46,0.2239,638,5,10.366944444444444
4,18,0,1,1,1,0.34,0.46,0.2239,542,5,10.366944444444444
4,19,0,1,1,1,0.32,0.49,0.1642,372,5,10.366944444444444
4,20,0,1,1,1,0.32,0.49,0.2537,241,5,10.366944444444444
4,21,0,1,1,1,0.3,0.52,0.2836,152,5,10.366944444444444
4,22,0,1,1,1,0.28,0.56,0.194,115,5,10.366944444444444
4,23,0,1,1,1,0.26,0.6,0.1343,53,5,10.366944444444444
4,0,0,2,1,1,0.24,0.6,0.1045,19,6,10.331666666666667
4,1,0,2,1,1,0.24,0.6,0.1642,8,6,10.331666666666667
4,2,0,2,1,1,0.24,0.65,0.0896,2,6,10.331666666666667
4,3,0,2,1,1,0.22,0.64,0.1045,4,6,10.331666666666667
4,4,0,2,1,1,0.22,0.69,0.0896,7,6,10.331666666666667
4,5,0,2,1,2,0.22,0.64,0.194,41,6,10.331666666666667
4,6,0,2,1,1,0.22,0.69,0.1343,149,6,10.331666666666667
4,7,0,2,1,1,0.2,0.69,0.1642,387,6,10.331666666666667
4,8,0,2,1,1,0.22,0.69,0.1642,588,6,10.331666666666667
4,9,0,2,1,1,0.26,0.6,0.1642,363,6,10.331666666666667
4,10,0,2,1,1,0.3,0.49,0.194,230,6,10.331666666666667
4,11,0,2,1,1,0.32,0.45,0.1343,216,6,10.331666666666667
4,12,0,2,1,1,0.32,0.45,0.1343,248,6,10.331666666666667
4,13,0,2,1,1,0.34,0.46,0.1343,278,6,10.331666666666667
4,14,0,2,1,1,0.36,0.4,0.1045,240,6,10.331666666666667
4,15,0,2,1,1,0.34,0.46,0.2537,272,6,10.331666666666667
4,16,0,2,1,1,0.34,0.46,0.1642,402,6,10.331666666666667
4,17,0,2,1,1,0.32,0.53,0.2239,627,6,10.331666666666667
4,18,0,2,1,1,0.32,0.57,0.2985,497,6,10.331666666666667
4,19,0,2,1,1,0.3,0.56,0.2239,371,6,10.331666666666667
4,20,0,2,1,1,0.3,0.61,0.2239,228,6,10.331666666666667
4,21,0,2,1,2,0.3,0.56,0.2537,151,6,10.331666666666667
4,22,0,2,1,2,0.3,0.56,0.2239,153,6,10.331666666666667
4,23,0,2,1,1,0.3,0.56,0.2239,205,6,10.331666666666667
4,0,0,3,1,2,0.3,0.56,0.2836,283,7,10.296666666666667
4,1,0,3,1,2,0.28,0.61,0.2537,92,7,10.296666666666667
4,2,0,3,1,2,0.28,0.56,0.2985,74,7,10.296666666666667
4,3,0,3,1,2,0.28,0.52,0.3284,11,7,10.296666666666667
4,4,0,3,1,2,0.28,0.52,0.2985,9,7,10.296666666666667
4,5,0,3,1,2,0.28,0.52,0.3284,27,7,10.296666666666667
4,6,0,3,1,2,0.26,0.56,0.2836,118,7,10.296666666666667
4,7,0,3,1,2,0.26,0.56,0.2985,319,7,10.296666666666667
4,8,0,3,1,2,0.26,0.6,0.2836,601,7,10.296666666666667
4,9,0,3,1,2,0.26,0.6,0.2836,368,7,10.296666666666667
4,10,0,3,1,2,0.28,0.56,0.2985,178,7,10.296666666666667
4,11,0,3,1,2,0.32,0.51,0.3582,147,7,10.296666666666667
4,12,0,3,1,2,0.32,0.53,0.2836,212,7,10.296666666666667
4,13,0,3,1,2,0.32,0.53,0.2537,181,7,10.296666666666667
4,14,0,3,1,2,0.32,0.53,0.3582,161,7,10.296666666666667
4,15,0,3,1,2,0.32,0.53,0.2985,198,7,10.296666666666667
4,16,0,3,1,2,0.32,0.53,0.3582,273,7,10.296666666666667
4,17,0,3,1,2,0.32,0.53,0.3881,517,7,10.296666666666667
4,18,0,3,1,2,0.32,0.53,0.3582,465,7,10.296666666666667
4,19,0,3,1,2,0.3,0.56,0.2985,319,7,10.296666666666667
4,20,0,3,1,2,0.32,0.49,0.3284,256,7,10.296666666666667
4,21,0,3,1,2,0.32,0.49,0.2985,126,7,10.296666666666667
4,22,0,3,1,3,0.3,0.56,0.2537,60,7,10.296666666666667
4,23,0,3,1,3,0.28,0.65,0.2239,40,7,10.296666666666667
4,0,0,4,1,3,0.28,0.61,0.2239,15,8,10.2625
4,1,0,4,1,3,0.3,0.52,0.3582,12,8,10.2625
4,2,0,4,1,2,0.3,0.49,0.2239,6,8,10.2625
4,4,0,4,1,2,0.3,0.45,0.2836,10,8,10.2625
4,5,0,4,1,2,0.3,0.42,0.2239,35,8,10.2625
4,6,0,4,1,1,0.3,0.39,0.2239,124,8,10.2625
4,7,0,4,1,1,0.28,0.36,0.3881,423,8,10.2625
4,8,0,4,1,1,0.3,0.33,0.2836,668,8,10.2625
4,9,0,4,1,1,0.32,0.31,0.3582,275,8,10.2625
4,10,0,4,1,1,0.32,0.31,0.3284,161,8,10.2625
4,11,0,4,1,1,0.36,0.29,0.3881,171,8,10.2625
4,12,0,4,1,1,0.4,0.24,0.4925,235,8,10.2625
4,13,0,4,1,1,0.44,0.18,0.4179,228,8,10.2625
4,14,0,4,1,1,0.44,0.18,0.4179,182,8,10.2625
4,15,0,4,1,1,0.44,0.18,0.4179,233,8,10.2625
4,16,0,4,1,1,0.42,0.16,0.3881,339,8,10.2625
4,17,0,4,1,1,0.4,0.2,0.2985,592,8,10.2625
4,18,0,4,1,1,0.4,0.24,0.4179,507,8,10.2625
4,19,0,4,1,1,0.38,0.27,0.3582,373,8,10.2625
4,20,0,4,1,1,0.38,0.29,0.4627,245,8,10.2625
4,21,0,4,1,1,0.36,0.37,0.3881,233,8,10.2625
4,22,0,4,1,1,0.34,0.42,0.2985,161,8,10.2625
4,23,0,4,1,1,0.34,0.46,0.3582,87,8,10.2625
4,0,0,5,1,1,0.34,0.49,0.3284,55,9,10.228333333333333
4,1,0,5,1,1,0.32,0.53,0.2836,20,9,10.228333333333333
4,2,0,5,1,1,0.32,0.53,0.2537,12,9,10.228333333333333
4,3,0,5,1,1,0.32,0.53,0.4179,9,9,10.228333333333333
4,4,0,5,1,1,0.32,0.53,0.3582,14,9,10.228333333333333
4,5,0,5,1,1,0.3,0.56,0.194,27,9,10.228333333333333
4,6,0,5,1,1,0.26,0.65,0.1045,131,9,10.228333333333333
4,7,0,5,1,1,0.26,0.65,0.1343,341,9,10.228333333333333
4,8,0,5,1,1,0.32,0.57,0.1642,693,9,10.228333333333333
4,9,0,5,1,1,0.34,0.53,0.4179,327,9,10.228333333333333
4,10,0,5,1,1,0.36,0.5,0.3284,197,9,10.228333333333333
4,11,0,5,1,1,0.4,0.47,0.2985,251,9,10.228333333333333
4,12,0,5,1,1,0.44,0.41,0.3284,262,9,10.228333333333333
4,13,0,5,1,1,0.46,0.38,0.2985,299,9,10.228333333333333
4,14,0,5,1,1,0.46,0.38,0.194,274,9,10.228333333333333
4,15,0,5,1,1,0.46,0.36,0.2239,356,9,10.228333333333333
4,16,0,5,1,1,0.46,0.38,0.1642,434,9,10.228333333333333
4,17,0,5,1,1,0.42,0.44,0.1343,654,9,10.228333333333333
4,18,0,5,1,1,0.42,0.44,0.1045,496,9,10.228333333333333
4,19,0,5,1,1,0.34,0.71,0.0896,361,9,10.228333333333333
4,20,0,5,1,1,0.36,0.66,0.1343,255,9,10.228333333333333
4,21,0,5,1,1,0.34,0.76,0.0,199,9,10.228333333333333
4,22,0,5,1,1,0.34,0.71,0.1045,163,9,10.228333333333333
4,23,0,5,1,1,0.32,0.81,0.0896,162,9,10.228333333333333
4,0,0,6,0,1,0.32,0.76,0.0896,122,10,10.195
4,1,0,6,0,1,0.3,0.81,0.0896,76,10,10.195
4,2,0,6,0,1,0.32,0.81,0.0,44,10,10.195
4,3,0,6,0,1,0.3,0.81,0.0,20,10,10.195
4,4,0,6,0,1,0.26,0.87,0.1045,6,10,10.195
4,5,0,6,0,1,0.28,0.87,0.0,10,10,10.195
4,6,0,6,0,1,0.24,0.93,0.0896,16,10,10.195
4,7,0,6,0,1,0.26,0.87,0.1045,71,10,10.195
4,8,0,6,0,1,0.32,0.76,0.0,146,10,10.195
4,9,0,6,0,1,0.36,0.66,0.194,259,10,10.195
4,10,0,6,0,1,0.4,0.58,0.0,350,10,10.195
4,11,0,6,0,1,0.4,0.58,0.1045,466,10,10.195
4,12,0,6,0,1,0.48,0.48,0.0,606,10,10.195
4,13,0,6,0,1,0.52,0.39,0.0,651,10,10.195
4,14,0,6,0,1,0.54,0.37,0.0,627,10,10.195
4,15,0,6,0,1,0.52,0.45,0.0,567,10,10.195
4,16,0,6,0,1,0.54,0.37,0.0,605,10,10.195
4,17,0,6,0,1,0.5,0.45,0.194,501,10,10.195
4,18,0,6,0,1,0.44,0.54,0.1343,359,10,10.195
4,19,0,6,0,1,0.46,0.51,0.0896,283,10,10.195
4,20,0,6,0,1,0.44,0.54,0.0,192,10,10.195
4,21,0,6,0,1,0.4,0.66,0.0,220,10,10.195
4,22,0,6,0,1,0.38,0.71,0.0896,193,10,10.195
4,23,0,6,0,1,0.36,0.71,0.1045,146,10,10.195
4,0,0,0,0,1,0.34,0.81,0.0896,124,11,10.161944444444444
4,1,0,0,0,1,0.34,0.76,0.0896,108,11,10.161944444444444
4,2,0,0,0,1,0.32,0.87,0.1045,70,11,10.161944444444444
4,3,0,0,0,1,0.34,0.81,0.0,48,11,10.161944444444444
4,4,0,0,0,1,0.32,0.81,0.1045,11,11,10.161944444444444
4,5,0,0,0,1,0.3,0.87,0.1343,12,11,10.161944444444444
4,6,0,0,0,1,0.3,0.87,0.0896,19,11,10.161944444444444
4,7,0,0,0,1,0.3,0.89,0.0896,68,11,10.161944444444444
4,8,0,0,0,1,0.32,0.87,0.1045,119,11,10.161944444444444
4,9,0,0,0,1,0.36,0.77,0.0,273,11,10.161944444444444
4,10,0,0,0,1,0.4,0.69,0.1045,405,11,10.161944444444444
4,11,0,0,0,1,0.46,0.59,0.1343,504,11,10.161944444444444
4,12,0,0,0,1,0.5,0.48,0.0896,585,11,10.161944444444444
4,13,0,0,0,1,0.54,0.45,0.1045,686,11,10.161944444444444
4,14,0,0,0,1,0.6,0.33,0.1642,654,11,10.161944444444444
4,15,0,0,0,1,0.56,0.37,0.2239,724,11,10.161944444444444
4,16,0,0,0,1,0.54,0.42,0.2239,653,11,10.161944444444444
4,17,0,0,0,1,0.54,0.45,0.1642,493,11,10.161944444444444
4,18,0,0,0,1,0.52,0.45,0.1343,405,11,10.161944444444444
4,19,0,0,0,1,0.48,0.55,0.1343,277,11,10.161944444444444
4,20,0,0,0,1,0.44,0.62,0.1642,200,11,10.161944444444444
4,21,0,0,0,1,0.44,0.67,0.2239,171,11,10.161944444444444
4,22,0,0,0,1,0.42,0.71,0.194,134,11,10.161944444444444
4,23,0,0,0,1,0.42,0.71,0.194,109,11,10.161944444444444
4,0,1,1,0,1,0.42,0.71,0.1045,49,12,10.129166666666666
4,1,1,1,0,1,0.4,0.76,0.1642,30,12,10.129166666666666
4,2,1,1,0,1,0.4,0.76,0.1343,20,12,10.129166666666666
4,3,1,1,0,1,0.4,0.76,0.1343,4,12,10.129166666666666
4,4,1,1,0,1,0.4,0.76,0.0896,4,12,10.129166666666666
4,5,1,1,0,1,0.38,0.87,0.0,24,12,10.129166666666666
4,6,1,1,0,1,0.38,0.87,0.1045,71,12,10.129166666666666
4,7,1,1,0,1,0.4,0.87,0.0,264,12,10.129166666666666
4,8,1,1,0,1,0.42,0.82,0.1642,540,12,10.129166666666666
4,9,1,1,0,1,0.44,0.88,0.1045,397,12,10.129166666666666
4,10,1,1,0,1,0.48,0.77,0.1642,266,12,10.129166666666666
4,11,1,1,0,1,0.52,0.72,0.1642,367,12,10.129166666666666
4,12,1,1,0,1,0.56,0.64,0.2239,419,12,10.129166666666666
4,13,1,1,0,1,0.6,0.6,0.2239,420,12,10.129166666666666
4,14,1,1,0,1,0.58,0.6,0.2836,444,12,10.129166666666666
4,15,1,1,0,1,0.56,0.64,0.2537,382,12,10.129166666666666
4,16,1,1,0,1,0.56,0.64,0.1642,434,12,10.129166666666666
4,17,1,1,0,1,0.56,0.64,0.2836,596,12,10.129166666666666
4,18,1,1,0,1,0.52,0.72,0.1343,551,12,10.129166666666666
4,19,1,1,0,1,0.54,0.73,0.2836,353,12,10.129166666666666
4,20,1,1,0,2,0.52,0.77,0.2836,304,12,10.129166666666666
4,21,1,1,0,3,0.54,0.73,0.2239,155,12,10.129166666666666
4,22,1,1,0,1,0.52,0.77,0.2537,112,12,10.129166666666666
4,23,1,1,0,2,0.54,0.77,0.2239,63,12,10.129166666666666
4,0,0,2,1,2,0.52,0.83,0.2836,23,13,10.097222222222221
4,1,0,2,1,3,0.44,0.88,0.6418,5,13,10.097222222222221
4,2,0,2,1,3,0.36,0.87,0.4478,11,13,10.097222222222221
4,3,0,2,1,3,0.36,0.87,0.3582,5,13,10.097222222222221
4,4,0,2,1,2,0.36,0.81,0.3881,9,13,10.097222222222221
4,5,0,2,1,2,0.34,0.87,0.2836,18,13,10.097222222222221
4,6,0,2,1,3,0.32,0.81,0.4627,50,13,10.097222222222221
4,7,0,2,1,3,0.32,0.87,0.2537,107,13,10.097222222222221
4,8,0,2,1,3,0.32,0.87,0.2537,211,13,10.097222222222221
4,9,0,2,1,3,0.32,0.81,0.3284,110,13,10.097222222222221
4,10,0,2,1,3,0.3,0.75,0.3881,94,13,10.097222222222221
4,11,0,2,1,1,0.32,0.7,0.2537,155,13,10.097222222222221
4,12,0,2,1,1,0.34,0.61,0.2836,196,13,10.097222222222221
4,13,0,2,1,1,0.34,0.53,0.2537,218,13,10.097222222222221
4,14,0,2,1,1,0.38,0.46,0.3881,203,13,10.097222222222221
4,15,0,2,1,1,0.4,0.4,0.2985,217,13,10.097222222222221
4,16,0,2,1,1,0.38,0.4,0.2985,310,13,10.097222222222221
4,17,0,2,1,1,0.34,0.49,0.3582,608,13,10.097222222222221
4,18,0,2,1,1,0.34,0.49,0.2836,559,13,10.097222222222221
4,19,0,2,1,1,0.32,0.49,0.3582,356,13,10.097222222222221
4,20,0,2,1,1,0.3,0.49,0.3582,223,13,10.097222222222221
4,21,0,2,1,1,0.3,0.49,0.3582,187,13,10.097222222222221
4,22,0,2,1,1,0.26,0.56,0.3284,135,13,10.097222222222221
4,23,0,2,1,1,0.26,0.56,0.2985,84,13,10.097222222222221
4,0,0,3,1,1,0.26,0.56,0.2836,24,14,10.065555555555555
4,1,0,3,1,1,0.24,0.6,0.2985,12,14,10.065555555555555
4,2,0,3,1,1,0.24,0.6,0.2985,1,14,10.065555555555555
4,3,0,3,1,1,0.24,0.65,0.2239,5,14,10.065555555555555
4,4,0,3,1,1,0.22,0.69,0.194,6,14,10.065555555555555
4,5,0,3,1,1,0.22,0.69,0.194,39,14,10.065555555555555
4,6,0,3,1,1,0.24,0.65,0.194,146,14,10.065555555555555
4,7,0,3,1,1,0.24,0.65,0.2836,415,14,10.065555555555555
4,8,0,3,1,1,0.28,0.56,0.2985,691,14,10.065555555555555
4,9,0,3,1,1,0.3,0.52,0.3881,332,14,10.065555555555555
4,10,0,3,1,1,0.32,0.45,0.3582,171,14,10.065555555555555
4,11,0,3,1,1,0.32,0.49,0.2537,151,14,10.065555555555555
4,12,0,3,1,1,0.34,0.46,0.0,240,14,10.065555555555555
4,13,0,3,1,1,0.36,0.43,0.2537,214,14,10.065555555555555
4,14,0,3,1,1,0.36,0.43,0.1343,181,14,10.065555555555555
4,15,0,3,1,1,0.36,0.43,0.2836,260,14,10.065555555555555
4,16,0,3,1,1,0.34,0.46,0.1045,321,14,10.065555555555555
4,17,0,3,1,1,0.32,0.49,0.194,583,14,10.065555555555555
4,18,0,3,1,1,0.32,0.53,0.1642,567,14,10.065555555555555
4,19,0,3,1,1,0.3,0.52,0.1642,396,14,10.065555555555555
4,20,0,3,1,1,0.3,0.52,0.0896,267,14,10.065555555555555
4,21,0,3,1,1,0.3,0.56,0.0,213,14,10.065555555555555
4,22,0,3,1,1,0.28,0.61,0.0,173,14,10.065555555555555
4,23,0,3,1,1,0.24,0.7,0.1343,87,14,10.065555555555555
4,0,0,4,1,2,0.26,0.65,0.0,34,15,10.034722222222221
4,1,0,4,1,2,0.26,0.65,0.1045,16,15,10.034722222222221
4,2,0,4,1,2,0.26,0.7,0.1642,7,15,10.034722222222221
4,3,0,4,1,2,0.26,0.7,0.0896,2,15,10.034722222222221
4,4,0,4,1,2,0.28,0.65,0.1343,5,15,10.034722222222221
4,5,0,4,1,2,0.3,0.61,0.2239,37,15,10.034722222222221
4,6,0,4,1,2,0.3,0.65,0.2537,147,15,10.034722222222221
4,7,0,4,1,2,0.3,0.65,0.194,410,15,10.034722222222221
4,8,0,4,1,2,0.3,0.61,0.2239,646,15,10.034722222222221
4,9,0,4,1,2,0.32,0.61,0.194,323,15,10.034722222222221
4,10,0,4,1,2,0.32,0.66,0.1343,153,15,10.034722222222221
4,11,0,4,1,2,0.34,0.61,0.1343,166,15,10.034722222222221
4,12,0,4,1,2,0.36,0.62,0.1045,213,15,10.034722222222221
4,13,0,4,1,2,0.38,0.54,0.1045,217,15,10.034722222222221
4,14,0,4,1,2,0.38,0.54,0.1642,201,15,10.034722222222221
4,15,0,4,1,2,0.38,0.58,0.1642,217,15,10.034722222222221
4,16,0,4,1,2,0.36,0.57,0.194,342,15,10.034722222222221
4,17,0,4,1,2,0.36,0.57,0.2239,563,15,10.034722222222221
4,18,0,4,1,2,0.36,0.57,0.194,573,15,10.034722222222221
4,19,0,4,1,2,0.34,0.61,0.1343,386,15,10.034722222222221
4,20,0,4,1,1,0.34,0.61,0.1045,285,15,10.034722222222221
4,21,0,4,1,2,0.32,0.66,0.1045,224,15,10.034722222222221
4,22,0,4,1,2,0.32,0.66,0.1642,153,15,10.034722222222221
4,23,0,4,1,2,0.32,0.61,0.1642,125,15,10.034722222222221
4,0,0,5,1,2,0.32,0.66,0.1045,65,16,10.004166666666666
4,1,0,5,1,2,0.3,0.65,0.0896,21,16,10.004166666666666
4,2,0,5,1,2,0.3,0.7,0.1642,9,16,10.004166666666666
4,3,0,5,1,2,0.3,0.65,0.1343,6,16,10.004166666666666
4,4,0,5,1,2,0.3,0.65,0.1045,5,16,10.004166666666666
4,5,0,5,1,2,0.3,0.65,0.0896,36,16,10.004166666666666
4,6,0,5,1,2,0.3,0.61,0.0896,130,16,10.004166666666666
4,7,0,5,1,2,0.3,0.61,0.1642,367,16,10.004166666666666
4,8,0,5,1,2,0.32,0.57,0.1343,711,16,10.004166666666666
4,9,0,5,1,1,0.34,0.53,0.1045,351,16,10.004166666666666
4,10,0,5,1,1,0.34,0.53,0.194,198,16,10.004166666666666
4,11,0,5,1,1,0.38,0.43,0.2239,218,16,10.004166666666666
4,12,0,5,1,1,0.4,0.43,0.2836,290,16,10.004166666666666
4,13,0,5,1,1,0.42,0.38,0.194,278,16,10.004166666666666
4,14,0,5,1,1,0.42,0.35,0.1045,251,16,10.004166666666666
4,15,0,5,1,1,0.42,0.38,0.1343,267,16,10.004166666666666
4,16,0,5,1,1,0.42,0.35,0.2836,383,16,10.004166666666666
4,17,0,5,1,1,0.36,0.46,0.194,580,16,10.004166666666666
4,18,0,5,1,1,0.34,0.53,0.1642,505,16,10.004166666666666
4,19,0,5,1,1,0.36,0.46,0.2239,332,16,10.004166666666666
4,20,0,5,1,1,0.36,0.46,0.2537,227,16,10.004166666666666
4,21,0,5,1,1,0.34,0.49,0.194,178,16,10.004166666666666
4,22,0,5,1,1,0.32,0.53,0.2537,162,16,10.004166666666666
4,23,0,5,1,1,0.32,0.53,0.2239,128,16,10.004166666666666
4,0,0,6,0,1,0.3,0.52,0.1642,106,17,9.974444444444444
4,1,0,6,0,1,0.26,0.6,0.194,87,17,9.974444444444444
4,2,0,6,0,1,0.26,0.65,0.194,49,17,9.974444444444444
4,3,0,6,0,1,0.26,0.65,0.194,21,17,9.974444444444444
4,4,0,6,0,1,0.24,0.7,0.194,7,17,9.974444444444444
4,5,0,6,0,1,0.24,0.7,0.1642,11,17,9.974444444444444
4,6,0,6,0,1,0.24,0.7,0.2239,21,17,9.974444444444444
4,7,0,6,0,1,0.24,0.7,0.194,78,17,9.974444444444444
4,8,0,6,0,1,0.26,0.65,0.2239,168,17,9.974444444444444
4,9,0,6,0,1,0.34,0.49,0.2239,248,17,9.974444444444444
4,10,0,6,0,1,0.36,0.46,0.2537,320,17,9.974444444444444
4,11,0,6,0,1,0.38,0.43,0.194,423,17,9.974444444444444
4,12,0,6,0,1,0.4,0.4,0.1642,476,17,9.974444444444444
4,13,0,6,0,1,0.42,0.38,0.2537,525,17,9.974444444444444
4,14,0,6,0,1,0.42,0.38,0.194,555,17,9.974444444444444
4,15,0,6,0,1,0.42,0.35,0.2985,549,17,9.974444444444444
4,16,0,6,0,1,0.4,0.4,0.2239,469,17,9.974444444444444
4,17,0,6,0,1,0.38,0.4,0.1642,403,17,9.974444444444444
4,18,0,6,0,1,0.36,0.5,0.1045,271,17,9.974444444444444
4,19,0,6,0,1,0.34,0.53,0.0896,253,17,9.974444444444444
4,20,0,6,0,2,0.34,0.66,0.0896,172,17,9.974444444444444
4,21,0,6,0,2,0.32,0.57,0.1045,139,17,9.974444444444444
4,22,0,6,0,2,0.32,0.57,0.1045,145,17,9.974444444444444
4,23,0,6,0,2,0.3,0.7,0.1045,133,17,9.974444444444444
4,0,0,0,0,2,0.3,0.7,0.1642,129,18,9.945
4,1,0,0,0,1,0.3,0.7,0.194,95,18,9.945
4,2,0,0,0,1,0.28,0.81,0.1045,73,18,9.945
4,3,0,0,0,2,0.3,0.81,0.1642,46,18,9.945
4,4,0,0,0,2,0.3,0.81,0.194,12,18,9.945
4,5,0,0,0,1,0.28,0.81,0.1343,12,18,9.945
4,6,0,0,0,1,0.28,0.81,0.1642,15,18,9.945
4,7,0,0,0,1,0.28,0.81,0.194,42,18,9.945
4,8,0,0,0,1,0.3,0.75,0.2537,119,18,9.945
4,9,0,0,0,1,0.32,0.7,0.2537,204,18,9.945
4,10,0,0,0,1,0.34,0.66,0.2985,329,18,9.945
4,11,0,0,0,1,0.38,0.62,0.2836,359,18,9.945
